PWM	Mouse_Gene_Name	Name_Human	ID	Superclass	Class	Family	Subfamily	References
MA0769.1.Tcf7	Tcf7	TCF7	TCF7_003	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	JASPAR 2016
TCF7.Ca9706.1.YY2017.HT-SE2	Tcf7	TCF7	TCF7_006	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Yin Y et al., Science 2017
TCF7L1.Me9704.2.YY2017.HT-SE2	Tcf7l1	TCF7L1	TCF7L1_005	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Yin Y et al., Science 2017
TF7L1_HUMAN.H11MO.0.B	Tcf7l1	TCF7L1	TCF7L1_006	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	HOCOMOCO v11
TCF7L1.Ca9704.2.YY2017.HT-SE2	Tcf7l1	TCF7L1	TCF7L1_003	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Yin Y et al., Science 2017
TCF7L1.Me9704.1.YY2017.HT-SE2	Tcf7l1	TCF7L1	TCF7L1_004	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Yin Y et al., Science 2017
TCF7L1.Ca9704.1.YY2017.HT-SE2	Tcf7l1	TCF7L1	TCF7L1_002	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Yin Y et al., Science 2017
MA1421.1.TCF7L1	Tcf7l1	TCF7L1	TCF7L1_001	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	JASPAR 2018
BU0084.Tcf7l2_primary	Tcf7l2	TCF7L2	TCF7L2_001	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Badis G et al., Science 2009
MA0523.1.TCF7L2	Tcf7l2	TCF7L2	TCF7L2_002	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	JASPAR 2014
TF7L2_HUMAN.H11MO.0.A	Tcf7l2	TCF7L2	TCF7L2_003	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	HOCOMOCO v11
TA0318_TEAD1_full_dimer	Tead1	TEAD1	TEAD1_003	Helix-turn-helix.domains	TEA.domain.factors	TEF-1-related.factors	Unclassified	Jolma A and Taipale J et al., Cell 2013
TEAD1.Me9583.1.YY2017.HT-SE2	Tead1	TEAD1	TEAD1_006	Helix-turn-helix.domains	TEA.domain.factors	TEF-1-related.factors	Unclassified	Yin Y et al., Science 2017
MA0090.2.TEAD1	Tead1	TEAD1	TEAD1_002	Helix-turn-helix.domains	TEA.domain.factors	TEF-1-related.factors	Unclassified	JASPAR 2016
MA0090.1.TEAD1	Tead1	TEAD1	TEAD1_001	Helix-turn-helix.domains	TEA.domain.factors	TEF-1-related.factors	Unclassified	JASPAR 2014
TEAD1.Ca9583.1.YY2017.HT-SE2	Tead1	TEAD1	TEAD1_005	Helix-turn-helix.domains	TEA.domain.factors	TEF-1-related.factors	Unclassified	Yin Y et al., Science 2017
TEAD1_HUMAN.H11MO.0.A	Tead1	TEAD1	TEAD1_004	Helix-turn-helix.domains	TEA.domain.factors	TEF-1-related.factors	Unclassified	HOCOMOCO v11
TEAD2.Me9582.1.YY2017.HT-SE2	Tead2	TEAD2	TEAD2_004	Helix-turn-helix.domains	TEA.domain.factors	TEF-1-related.factors	Unclassified	Yin Y et al., Science 2017
TEAD2_MOUSE.H11MO.0.C	Tead2	TEAD2	TEAD2_002	Helix-turn-helix.domains	TEA.domain.factors	TEF-1-related.factors	Unclassified	HOCOMOCO v11
TEAD2.Ca9582.1.YY2017.HT-SE2	Tead2	TEAD2	TEAD2_003	Helix-turn-helix.domains	TEA.domain.factors	TEF-1-related.factors	Unclassified	Yin Y et al., Science 2017
MA1121.1.TEAD2	Tead2	TEAD2	TEAD2_001	Helix-turn-helix.domains	TEA.domain.factors	TEF-1-related.factors	Unclassified	JASPAR 2018
MA0808.1.TEAD3	Tead3	TEAD3	TEAD3_001	Helix-turn-helix.domains	TEA.domain.factors	TEF-1-related.factors	Unclassified	JASPAR 2016
TA0319_TEAD3_DBD_dimer	Tead3	TEAD3	TEAD3_002	Helix-turn-helix.domains	TEA.domain.factors	TEF-1-related.factors	Unclassified	Jolma A and Taipale J et al., Cell 2013
TEF.Ca9783.1.YY2017.HT-SE2	Tef	TEF	TEF_003	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	C/EBP-related	PAR.factors	Yin Y et al., Science 2017
TEF.Me9783.1.YY2017.HT-SE2	Tef	TEF	TEF_004	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	C/EBP-related	PAR.factors	Yin Y et al., Science 2017
TA0426_TEF_FL_dimer	Tef	TEF	TEF_002	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	C/EBP-related	PAR.factors	Jolma A and Taipale J et al., Cell 2013
MA0843.1.TEF	Tef	TEF	TEF_001	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	C/EBP-related	PAR.factors	JASPAR 2016
TFAP4.Ca9814.3.YY2017.HT-SE2	Tfap4	TFAP4	TFAP4_005	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	AP-4	Yin Y et al., Science 2017
TFAP4.Me9814.1.YY2017.HT-SE2	Tfap4	TFAP4	TFAP4_007	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	AP-4	Yin Y et al., Science 2017
MA0691.1.TFAP4	Tfap4	TFAP4	TFAP4_001	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	AP-4	JASPAR 2016
TFAP4.Me9814.4.YY2017.HT-SE2	Tfap4	TFAP4	TFAP4_010	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	AP-4	Yin Y et al., Science 2017
TFAP4.Ca9814.1.YY2017.HT-SE2	Tfap4	TFAP4	TFAP4_003	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	AP-4	Yin Y et al., Science 2017
TFAP4.Ca9814.2.YY2017.HT-SE2	Tfap4	TFAP4	TFAP4_004	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	AP-4	Yin Y et al., Science 2017
TFAP4_HUMAN.H11MO.0.A	Tfap4	TFAP4	TFAP4_002	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	AP-4	HOCOMOCO v11
TFAP4.Ca9814.4.YY2017.HT-SE2	Tfap4	TFAP4	TFAP4_006	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	AP-4	Yin Y et al., Science 2017
TFAP4.Me9814.3.YY2017.HT-SE2	Tfap4	TFAP4	TFAP4_009	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	AP-4	Yin Y et al., Science 2017
TFAP4.Me9814.2.YY2017.HT-SE2	Tfap4	TFAP4	TFAP4_008	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	AP-4	Yin Y et al., Science 2017
TFCP2.Me9750.1.YY2017.HT-SE2	Tfcp2	TFCP2	TFCP2_005	Immunoglobulin.fold	Grainyhead.domain.factors	CP2-related.factors	Unclassified	Yin Y et al., Science 2017
TA0093_TFCP2_full_dimer	Tfcp2	TFCP2	TFCP2_002	Immunoglobulin.fold	Grainyhead.domain.factors	CP2-related.factors	Unclassified	Jolma A and Taipale J et al., Cell 2013
MA0145.3.TFCP2	Tfcp2	TFCP2	TFCP2_001	Immunoglobulin.fold	Grainyhead.domain.factors	CP2-related.factors	Unclassified	JASPAR 2016
TFCP2.Ca9750.1.YY2017.HT-SE2	Tfcp2	TFCP2	TFCP2_003	Immunoglobulin.fold	Grainyhead.domain.factors	CP2-related.factors	Unclassified	Yin Y et al., Science 2017
TFCP2.Me9750.2.YY2017.HT-SE2	Tfcp2	TFCP2	TFCP2_006	Immunoglobulin.fold	Grainyhead.domain.factors	CP2-related.factors	Unclassified	Yin Y et al., Science 2017
TFCP2.Ca9750.2.YY2017.HT-SE2	Tfcp2	TFCP2	TFCP2_004	Immunoglobulin.fold	Grainyhead.domain.factors	CP2-related.factors	Unclassified	Yin Y et al., Science 2017
TFDP1_HUMAN.H11MO.0.C	Tfdp1	TFDP1	TFDP1_002	Helix-turn-helix.domains	Fork.head/winged.helix.factors	E2F-related.factors	DP1	HOCOMOCO v11
MA1122.1.TFDP1	Tfdp1	TFDP1	TFDP1_001	Helix-turn-helix.domains	Fork.head/winged.helix.factors	E2F-related.factors	DP1	JASPAR 2018
MA0831.2.TFE3	Tfe3	TFE3	TFE3_002	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	TFE3-like.factors	JASPAR 2018
TFE3.Ca9848.1.YY2017.HT-SE2	Tfe3	TFE3	TFE3_005	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	TFE3-like.factors	Yin Y et al., Science 2017
TFE3_HUMAN.H11MO.0.B	Tfe3	TFE3	TFE3_004	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	TFE3-like.factors	HOCOMOCO v11
MA0831.1.TFE3	Tfe3	TFE3	TFE3_001	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	TFE3-like.factors	JASPAR 2016
TFE3.Me9848.1.YY2017.HT-SE2	Tfe3	TFE3	TFE3_006	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	TFE3-like.factors	Yin Y et al., Science 2017
TFEB.Me9847.1.YY2017.HT-SE2	Tfeb	TFEB	TFEB_004	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	TFE3-like.factors	Yin Y et al., Science 2017
TFEB_HUMAN.H11MO.0.C	Tfeb	TFEB	TFEB_002	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	TFE3-like.factors	HOCOMOCO v11
MA0692.1.TFEB	Tfeb	TFEB	TFEB_001	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	TFE3-like.factors	JASPAR 2016
TFEB.Ca9847.1.YY2017.HT-SE2	Tfeb	TFEB	TFEB_003	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	TFE3-like.factors	Yin Y et al., Science 2017
MA0597.1.THAP1	Thap1	THAP1	THAP1_001	Zinc-coordinating.DNA-binding.domains	C2CH.THAP-type.zinc.finger.factors	THAP-related.factors	Unclassified	JASPAR 2014
THAP1_HUMAN.H11MO.0.C	Thap1	THAP1	THAP1_002	Zinc-coordinating.DNA-binding.domains	C2CH.THAP-type.zinc.finger.factors	THAP-related.factors	Unclassified	HOCOMOCO v11
TA0758_THRA_FL_dimer	Thra	THRA	THRA_001	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Thyroid.hormone.receptors.(NR1A)	Jolma A and Taipale J et al., Cell 2013
THA_HUMAN.H11MO.0.C	Thra	THRA	THRA_002	Zinc-coordinating.DNA-binding.domains	Nuclear.receptors.with.C4.zinc.fingers	Thyroid.hormone.receptor-related.factors.(NR1)	Thyroid.hormone.receptors.(NR1A)	HOCOMOCO v11
MA1123.1.TWIST1	Twist1	TWIST1	TWIST1_001	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	Tal-related.factors	Twist-like.factors	JASPAR 2018
TWST1_HUMAN.H11MO.0.A	Twist1	TWIST1	TWIST1_002	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	Tal-related.factors	Twist-like.factors	HOCOMOCO v11
MA0633.1.Twist2	Twist2	TWIST2	TWIST2_001	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	Tal-related.factors	Twist-like.factors	JASPAR 2016
UBP1.Ca9749.1.YY2017.HT-SE2	Ubp1	UBP1	UBP1_001	Immunoglobulin.fold	Grainyhead.domain.factors	CP2-related.factors	Unclassified	Yin Y et al., Science 2017
UBP1.Me9749.1.YY2017.HT-SE2	Ubp1	UBP1	UBP1_002	Immunoglobulin.fold	Grainyhead.domain.factors	CP2-related.factors	Unclassified	Yin Y et al., Science 2017
USF1.Me9846.1.YY2017.HT-SE2	Usf1	USF1	USF1_006	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	USF.factors	Yin Y et al., Science 2017
MA0093.1.USF1	Usf1	USF1	USF1_001	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	USF.factors	JASPAR 2014
USF1.Ca9846.1.YY2017.HT-SE2	Usf1	USF1	USF1_005	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	USF.factors	Yin Y et al., Science 2017
MA0093.2.USF1	Usf1	USF1	USF1_002	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	USF.factors	JASPAR 2014
USF1_HUMAN.H11MO.0.A	Usf1	USF1	USF1_004	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	USF.factors	HOCOMOCO v11
TA0382_USF1_DBD_dimer	Usf1	USF1	USF1_003	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	USF.factors	Jolma A and Taipale J et al., Cell 2013
USF2.Me9845.1.YY2017.HT-SE2	Usf2	USF2	USF2_005	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	USF.factors	Yin Y et al., Science 2017
USF2_HUMAN.H11MO.0.A	Usf2	USF2	USF2_003	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	USF.factors	HOCOMOCO v11
MA0526.1.USF2	Usf2	USF2	USF2_001	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	USF.factors	JASPAR 2014
MA0526.2.USF2	Usf2	USF2	USF2_002	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	USF.factors	JASPAR 2018
USF2.Ca9845.1.YY2017.HT-SE2	Usf2	USF2	USF2_004	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	bHLH-ZIP.factors	USF.factors	Yin Y et al., Science 2017
WT1_HUMAN.H11MO.0.C	Wt1	WT1	WT1_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	HOCOMOCO v11
XBP1.Me9800.2.YY2017.HT-SE2	Xbp1	XBP1	XBP1_007	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	XBP-1-related.factors	Unclassified	Yin Y et al., Science 2017
TA0427_XBP1_DBD_dimer	Xbp1	XBP1	XBP1_002	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	XBP-1-related.factors	Unclassified	Jolma A and Taipale J et al., Cell 2013
XBP1.Ca9800.1.YY2017.HT-SE2	Xbp1	XBP1	XBP1_004	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	XBP-1-related.factors	Unclassified	Yin Y et al., Science 2017
XBP1.Ca9800.2.YY2017.HT-SE2	Xbp1	XBP1	XBP1_005	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	XBP-1-related.factors	Unclassified	Yin Y et al., Science 2017
XBP1_MOUSE.H11MO.0.C	Xbp1	XBP1	XBP1_003	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	XBP-1-related.factors	Unclassified	HOCOMOCO v11
MA0844.1.XBP1	Xbp1	XBP1	XBP1_001	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	XBP-1-related.factors	Unclassified	JASPAR 2016
XBP1.Me9800.1.YY2017.HT-SE2	Xbp1	XBP1	XBP1_006	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	XBP-1-related.factors	Unclassified	Yin Y et al., Science 2017
YBX1.Ca9747.1.YY2017.HT-SE2	Ybx1	YBX1	YBX1_001	beta-Barrel.DNA-binding.domains	Cold-shock.domain.factors	Dbp	9.1.1.2.B	Yin Y et al., Science 2017
YBX1.Me9747.1.YY2017.HT-SE2	Ybx1	YBX1	YBX1_002	beta-Barrel.DNA-binding.domains	Cold-shock.domain.factors	Dbp	9.1.1.2.B	Yin Y et al., Science 2017
MA0095.2.YY1	Yy1	YY1	YY1_003	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	YY1-like.factors	JASPAR 2014
MA0095.1.YY1	Yy1	YY1	YY1_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	YY1-like.factors	JASPAR 2014
YY1.Me9487.1.YY2017.HT-SE2	Yy1	YY1	YY1_009	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	YY1-like.factors	Yin Y et al., Science 2017
HU0002_YY1	Yy1	YY1	YY1_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	YY1-like.factors	Najafabadi, Nat Biotechnol 2015
YY1.Ca9487.2.YY2017.HT-SE2	Yy1	YY1	YY1_008	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	YY1-like.factors	Yin Y et al., Science 2017
TYY1_HUMAN.H11MO.0.A	Yy1	YY1	YY1_006	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	YY1-like.factors	HOCOMOCO v11
SMiLE_YY1	Yy1	YY1	YY1_004	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	YY1-like.factors	Isakova A et al. Nat Methods. 2017
TA0063_YY1_full_monomer	Yy1	YY1	YY1_005	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	YY1-like.factors	Jolma A and Taipale J et al., Cell 2013
YY1.Me9487.2.YY2017.HT-SE2	Yy1	YY1	YY1_010	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	YY1-like.factors	Yin Y et al., Science 2017
YY1.Ca9487.1.YY2017.HT-SE2	Yy1	YY1	YY1_007	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	YY1-like.factors	Yin Y et al., Science 2017
KAISO_HUMAN.H11MO.0.A	Zbtb33	ZBTB33	ZBTB33_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Other.factors.with.up.to.three.adjacent.zinc.fingers	BTB-POZ	HOCOMOCO v11
MA0527.1.ZBTB33	Zbtb33	ZBTB33	ZBTB33_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Other.factors.with.up.to.three.adjacent.zinc.fingers	BTB-POZ	JASPAR 2014
TA0774_ZBTB49_DBD_monomer	Zbtb49	ZBTB49	ZBTB49_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	Jolma A and Taipale J et al., Cell 2013
ZBTB7A.Ca9504.1.YY2017.HT-SE2	Zbtb7a	ZBTB7A	ZBTB7A_004	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZBTB7.factors	Yin Y et al., Science 2017
MA0750.2.ZBTB7A	Zbtb7a	ZBTB7A	ZBTB7A_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZBTB7.factors	JASPAR 2018
ZBTB7A.Me9504.1.YY2017.HT-SE2	Zbtb7a	ZBTB7A	ZBTB7A_005	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZBTB7.factors	Yin Y et al., Science 2017
MA0750.1.ZBTB7A	Zbtb7a	ZBTB7A	ZBTB7A_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZBTB7.factors	JASPAR 2016
ZBT7A_HUMAN.H11MO.0.A	Zbtb7a	ZBTB7A	ZBTB7A_003	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZBTB7.factors	HOCOMOCO v11
MA0103.3.ZEB1	Zeb1	ZEB1	ZEB1_003	Helix-turn-helix.domains	Homeo.domain.factors	HD-ZF.factors	ZEB	JASPAR 2018
SMiLE_ZEB1	Zeb1	ZEB1	ZEB1_004	Helix-turn-helix.domains	Homeo.domain.factors	HD-ZF.factors	ZEB	Isakova A et al. Nat Methods. 2017
MA0103.2.ZEB1	Zeb1	ZEB1	ZEB1_002	Helix-turn-helix.domains	Homeo.domain.factors	HD-ZF.factors	ZEB	JASPAR 2014
MA0103.1.ZEB1	Zeb1	ZEB1	ZEB1_001	Helix-turn-helix.domains	Homeo.domain.factors	HD-ZF.factors	ZEB	JASPAR 2014
ZEB1_HUMAN.H11MO.0.A	Zeb1	ZEB1	ZEB1_005	Helix-turn-helix.domains	Homeo.domain.factors	HD-ZF.factors	ZEB	HOCOMOCO v11
ZFP1.Me9478.1.YY2017.HT-SE2	Zfp1	ZFP1	ZFP1_004	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	Yin Y et al., Science 2017
SMiLE_ZFP1_001	Zfp1	ZFP1	ZFP1_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	Isakova A et al. Nat Methods. 2017
SMiLE_ZFP1_002	Zfp1	ZFP1	ZFP1_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	Isakova A et al. Nat Methods. 2017
ZFP1.Ca9478.1.YY2017.HT-SE2	Zfp1	ZFP1	ZFP1_003	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	Yin Y et al., Science 2017
ZNF12.Me9475.1.YY2017.HT-SE2	Zfp12	ZNF12	ZNF12_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Unclassified	Unclassified	Yin Y et al., Science 2017
ZNF12.Ca9475.1.YY2017.HT-SE2	Zfp12	ZNF12	ZNF12_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Unclassified	Unclassified	Yin Y et al., Science 2017
HU0007_ZNF189	Zfp189	ZNF189	ZNF189_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	Najafabadi, Nat Biotechnol 2015
MA1124.1.ZNF24	Zfp24	ZNF24	ZNF24_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZNF24-like.factors	JASPAR 2018
MA0528.1.ZNF263	Zfp263	ZNF263	ZNF263_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	JASPAR 2014
ZNF263.Me9549.1.YY2017.HT-SE2	Zfp263	ZNF263	ZNF263_003	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	Yin Y et al., Science 2017
ZNF263.Ca9549.1.YY2017.HT-SE2	Zfp263	ZNF263	ZNF263_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	Yin Y et al., Science 2017
XPA.Me9497.1.YY2017.HT-SE2	Zfp275	Zfp275	Zfp275_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Unclassified	Unclassified	Yin Y et al., Science 2017
XPA.Ca9497.1.YY2017.HT-SE2	Zfp275	Zfp275	Zfp275_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Unclassified	Unclassified	Yin Y et al., Science 2017
ZNF281.Me9577.1.YY2017.HT-SE2	Zfp281	ZNF281	ZNF281_003	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZNF148-like.factors	Yin Y et al., Science 2017
BU0097.Zfp281_primary	Zfp281	ZNF281	ZNF281_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZNF148-like.factors	Badis G et al., Science 2009
ZNF281.Ca9577.1.YY2017.HT-SE2	Zfp281	ZNF281	ZNF281_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZNF148-like.factors	Yin Y et al., Science 2017
HU0003_ZFP3	Zfp3	ZFP3	ZFP3_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	Najafabadi, Nat Biotechnol 2015
HU0033_ZNF317	Zfp317	ZNF317	ZNF317_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	Najafabadi, Nat Biotechnol 2015
HU0011_ZNF35	Zfp35	ZNF35	ZNF35_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	Najafabadi, Nat Biotechnol 2015
BU0093.Zfp105_primary	Zfp35	ZNF35	ZNF35_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	unclassified	Badis G et al., Science 2009
HU0008_ZNF382	Zfp382	ZNF382	ZNF382_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Factors.with.multiple.dispersed.zinc.fingers	ZNF37A-like.factors	Najafabadi, Nat Biotechnol 2015
ZNF384.Ca9571.1.YY2017.HT-SE2	Zfp384	ZNF384	ZNF384_003	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZNF362-like.factors	Yin Y et al., Science 2017
MA1125.1.ZNF384	Zfp384	ZNF384	ZNF384_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZNF362-like.factors	JASPAR 2018
ZN384_HUMAN.H11MO.0.C	Zfp384	ZNF384	ZNF384_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZNF362-like.factors	HOCOMOCO v11
ZNF384.Me9571.1.YY2017.HT-SE2	Zfp384	ZNF384	ZNF384_004	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	More.than.3.adjacent.zinc.finger.factors	ZNF362-like.factors	Yin Y et al., Science 2017
MA0116.1.Znf423	Zfp423	ZNF423	ZNF423_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Factors.with.multiple.dispersed.zinc.fingers	ZNF423-like.factors	JASPAR 2014
